row_num,id,answer,selected_detail_id,selected_detail_url,selected_title,status,note_or_source
241,0203,キリンリキ,0203,https://zukan.pokemon.co.jp/detail/0203,キリンリキ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/054cfa03dcbac41c382aa0e51afbda18.png
242,0204,クヌギダマ,0204,https://zukan.pokemon.co.jp/detail/0204,クヌギダマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6792cca9a50c81b04ea70520012093d2.png
243,0205,フォレトス,0205,https://zukan.pokemon.co.jp/detail/0205,フォレトス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8849e5a17891c331e7754517f326c825.png
244,0206,ノコッチ,0206,https://zukan.pokemon.co.jp/detail/0206,ノコッチ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7d127dd07eeb5564fd84f6e64d0c1f22.png
245,0207,グライガー,0207,https://zukan.pokemon.co.jp/detail/0207,グライガー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6b50c79941883f38c6f4386190dce66b.png
246,0208,ハガネール,0208,https://zukan.pokemon.co.jp/detail/0208,ハガネール,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0aee8e5110f0042ebece748de49659d8.png
247,0209,ブルー,0209,https://zukan.pokemon.co.jp/detail/0209,ブルー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e5aa77fde5bb85141fa1934be69c89f3.png
248,0210,グランブル,0210,https://zukan.pokemon.co.jp/detail/0210,グランブル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d943545b6139bd4aec536f852228e6f.png
249,0211,ハリーセン,0211,https://zukan.pokemon.co.jp/detail/0211,ハリーセン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/bab33a80fca34255bfd4a2444c8ace6b.png
250,0211-Hisui,ハリーセン ヒスイのすがた,0211-1,https://zukan.pokemon.co.jp/detail/0211-1,ハリーセン ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0c63d0e1c13ea971dd3d9f36b31f5f5b.png
251,0212,ハッサム,0212,https://zukan.pokemon.co.jp/detail/0212,ハッサム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e248172516aae1907448d73e15ffba06.png
252,0213,ツボツボ,0213,https://zukan.pokemon.co.jp/detail/0213,ツボツボ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c22b877e1f081bec39d6f94bbb75f057.png
253,0214,ヘラクロス,0214,https://zukan.pokemon.co.jp/detail/0214,ヘラクロス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cacb9aa75c57e7cd4780f7e28ca5ed4b.png
254,0215,ニューラ,0215,https://zukan.pokemon.co.jp/detail/0215,ニューラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1378053eea87a171753e9792d04f09a4.png
255,0215-Hisui,ニューラ ヒスイのすがた,0215-1,https://zukan.pokemon.co.jp/detail/0215-1,ニューラ ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/43e3ac797ea5f6f899cc6f3b50022242.png
256,0216,ヒメグマ,0216,https://zukan.pokemon.co.jp/detail/0216,ヒメグマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/164023ef6ec5d46bf4e0aba55ef9efc0.png
257,0217,リングマ,0217,https://zukan.pokemon.co.jp/detail/0217,リングマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3c64dcad6ea512184b241690f011e282.png
258,0218,マグマッグ,0218,https://zukan.pokemon.co.jp/detail/0218,マグマッグ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1d3bb092bf7d7b8d1b4878e32c222c1c.png
259,0219,マグカルゴ,0219,https://zukan.pokemon.co.jp/detail/0219,マグカルゴ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/317ab211f4c3c62a55c76528bd3709c1.png
260,0220,ウリムー,0220,https://zukan.pokemon.co.jp/detail/0220,ウリムー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b4f7accbc1c80cdadaea38aca444c4e1.png
261,0221,イノムー,0221,https://zukan.pokemon.co.jp/detail/0221,イノムー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c8834dfcf29e5eccadcd12640850ff20.png
262,0222,サニーゴ,0222,https://zukan.pokemon.co.jp/detail/0222,サニーゴ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6330deb07e46f68a3360aae7647ae4e0.png
263,0222-Galar,サニーゴ ガラルのすがた,0222-1,https://zukan.pokemon.co.jp/detail/0222-1,サニーゴ ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c5a3c161b7c14479017a6b479fa41cdf.png
264,0223,テッポウオ,0223,https://zukan.pokemon.co.jp/detail/0223,テッポウオ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/372760ad02c70ece31c7319b61578c79.png
265,0224,オクタン,0224,https://zukan.pokemon.co.jp/detail/0224,オクタン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b1f4aaec51cf84918deb6173ece65826.png
266,0225,デリバード,0225,https://zukan.pokemon.co.jp/detail/0225,デリバード,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d26c3fc1fd04f2148b9860d224b49ee7.png
267,0226,マンタイン,0226,https://zukan.pokemon.co.jp/detail/0226,マンタイン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/529bd1b5de6589ff73250c188b275efc.png
268,0227,エアームド,0227,https://zukan.pokemon.co.jp/detail/0227,エアームド,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/225716b03e8758266489067e5a57d6be.png
269,0228,デルビル,0228,https://zukan.pokemon.co.jp/detail/0228,デルビル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6ed52b27a7694178ed18966af1b36423.png
270,0229,ヘルガー,0229,https://zukan.pokemon.co.jp/detail/0229,ヘルガー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5f3d76c645d599e1e0e9da30eaa5e8b9.png
271,0230,キングドラ,0230,https://zukan.pokemon.co.jp/detail/0230,キングドラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d6e5fc6a7f06958f2e0f19cdb96c7be4.png
272,0231,ゴマゾウ,0231,https://zukan.pokemon.co.jp/detail/0231,ゴマゾウ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b9b8c80bb22e824c6aba87f04aa23211.png
273,0232,ドンファン,0232,https://zukan.pokemon.co.jp/detail/0232,ドンファン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/faf831e84d338206929a11358ea4fbdb.png
274,0233,ポリゴン2,0233,https://zukan.pokemon.co.jp/detail/0233,ポリゴン2,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/009b73a368f0beebccf65565ec3555e6.png
275,0234,オドシシ,0234,https://zukan.pokemon.co.jp/detail/0234,オドシシ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1240282e06c31e9eebff19e0d6d0db0c.png
276,0235,ドーブル,0235,https://zukan.pokemon.co.jp/detail/0235,ドーブル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b47fe4734f5e69312e8fd2eaae18d418.png
277,0236,バルキー,0236,https://zukan.pokemon.co.jp/detail/0236,バルキー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7c8da89224dbb35c1bfb8b35e9ddea44.png
278,0237,カポエラー,0237,https://zukan.pokemon.co.jp/detail/0237,カポエラー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4160b7c98a60c59d99a5a253b17a95ea.png
279,0238,ムチュール,0238,https://zukan.pokemon.co.jp/detail/0238,ムチュール,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/40fccc88630b9a31232bd25053119355.png
280,0239,エレキッド,0239,https://zukan.pokemon.co.jp/detail/0239,エレキッド,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1a282781261c19534c3442eca51ea6d9.png
281,0240,ブビィ,0240,https://zukan.pokemon.co.jp/detail/0240,ブビィ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0c645af1df43b0b9881e7b67dc9785dd.png
282,0241,ミルタンク,0241,https://zukan.pokemon.co.jp/detail/0241,ミルタンク,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cc2cba59ede1c521dc71dd435cae1a99.png
283,0242,ハピナス,0242,https://zukan.pokemon.co.jp/detail/0242,ハピナス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8f1c957b811b7a256e979b5a0297b802.png
284,0243,ライコウ,0243,https://zukan.pokemon.co.jp/detail/0243,ライコウ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e2489a0c6b36df86c356bbec64a22201.png
285,0244,エンテイ,0244,https://zukan.pokemon.co.jp/detail/0244,エンテイ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/029e201e0d4e4212cd8da66890c259c1.png
286,0245,スイクン,0245,https://zukan.pokemon.co.jp/detail/0245,スイクン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7eab7ab8410a2fca72b1a3644dec8b6f.png
287,0246,ヨーギラス,0246,https://zukan.pokemon.co.jp/detail/0246,ヨーギラス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/91c067049a22890550a4e9823c046282.png
288,0247,サナギラス,0247,https://zukan.pokemon.co.jp/detail/0247,サナギラス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4986a33f760c4fd1f13416d1d0b131a9.png
289,0248,バンギラス,0248,https://zukan.pokemon.co.jp/detail/0248,バンギラス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a6e90225ab9058e6c6268441a48636fe.png
290,0249,ルギア,0249,https://zukan.pokemon.co.jp/detail/0249,ルギア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/58086b0e34ef067d50ccdb6dce630afb.png
291,0250,ホウオウ,0250,https://zukan.pokemon.co.jp/detail/0250,ホウオウ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b4c9f404467ebf94764d830591fd6f40.png
292,0251,セレビィ,0251,https://zukan.pokemon.co.jp/detail/0251,セレビィ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/30c6fa4c78bc3c2eb741e6a0282a086c.png
293,0252,キモリ,0252,https://zukan.pokemon.co.jp/detail/0252,キモリ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ac73f6c6b213bcc2050fe6ccc7199481.png
294,0253,ジュプトル,0253,https://zukan.pokemon.co.jp/detail/0253,ジュプトル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4b79977ca6ebd79fcd0fbf12ff5c7c25.png
295,0254,ジュカイン,0254,https://zukan.pokemon.co.jp/detail/0254,ジュカイン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/76edbeb48bc8e4287f7f945227fb0de3.png
296,0255,アチャモ,0255,https://zukan.pokemon.co.jp/detail/0255,アチャモ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3781d286ec5448b58439e7f069a357c4.png
297,0256,ワカシャモ,0256,https://zukan.pokemon.co.jp/detail/0256,ワカシャモ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d3ecbd8f6073822b33b6eb8e4be0727a.png
298,0257,バシャーモ,0257,https://zukan.pokemon.co.jp/detail/0257,バシャーモ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/581b3ffbb0b4dc74b99538143845a825.png
299,0258,ミズゴロウ,0258,https://zukan.pokemon.co.jp/detail/0258,ミズゴロウ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c7c4d7629d23dc7b9c463f62f1b01fff.png
300,0259,ヌマクロー,0259,https://zukan.pokemon.co.jp/detail/0259,ヌマクロー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9e4b0a580da7e5f58c48044675bdc8c7.png
301,0260,ラグラージ,0260,https://zukan.pokemon.co.jp/detail/0260,ラグラージ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1e7c14e0ac4a4ae758c807f96656a649.png
302,0261,ポチエナ,0261,https://zukan.pokemon.co.jp/detail/0261,ポチエナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6a32e6dbcf1db225c75c7a656db326b4.png
303,0262,グラエナ,0262,https://zukan.pokemon.co.jp/detail/0262,グラエナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/95b0af859dd91dd7a63cdd25ed09a914.png
304,0263,ジグザグマ,0263,https://zukan.pokemon.co.jp/detail/0263,ジグザグマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d7125711cb477cee90c9d4eaf9f58c9a.png
305,0263-Galar,ジグザグマ ガラルのすがた,0263-1,https://zukan.pokemon.co.jp/detail/0263-1,ジグザグマ ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/130d0a2bbbd9fbd23d335694530d3346.png
306,0264,マッスグマ,0264,https://zukan.pokemon.co.jp/detail/0264,マッスグマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2c4cbcb723c6c7c677190d28cf325b8d.png
307,0264-Galar,マッスグマ ガラルのすがた,0264-1,https://zukan.pokemon.co.jp/detail/0264-1,マッスグマ ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9a665d22e5634dc3fa54ab27d572c52c.png
308,0265,ケムッソ,0265,https://zukan.pokemon.co.jp/detail/0265,ケムッソ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4f7887a4906427c78c678dc2d46f9d88.png
309,0266,カラサリス,0266,https://zukan.pokemon.co.jp/detail/0266,カラサリス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cbdce50e9650c503db39d36f18bb5e29.png
310,0267,アゲハント,0267,https://zukan.pokemon.co.jp/detail/0267,アゲハント,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b73a4366e2b43dc2fa9476774615d917.png
311,0268,マユルド,0268,https://zukan.pokemon.co.jp/detail/0268,マユルド,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/79199de400bb662f545246fd6a22a44b.png
312,0269,ドクケイル,0269,https://zukan.pokemon.co.jp/detail/0269,ドクケイル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/88a96959d5bb0c0deb8a428d129cc65d.png
313,0270,ハスボー,0270,https://zukan.pokemon.co.jp/detail/0270,ハスボー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/192a80ea9abba60cae214a41ad85c350.png
314,0271,ハスブレロ,0271,https://zukan.pokemon.co.jp/detail/0271,ハスブレロ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/027a118bb007deb56597df819d3a5c8d.png
315,0272,ルンパッパ,0272,https://zukan.pokemon.co.jp/detail/0272,ルンパッパ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b85d87ca14c7872f3ea2a8f249cb4c1c.png
316,0273,タネボー,0273,https://zukan.pokemon.co.jp/detail/0273,タネボー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e4ff08120b4329ddef9896c4b44a6cf0.png
317,0274,コノハナ,0274,https://zukan.pokemon.co.jp/detail/0274,コノハナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/57fc093e0874b008648afa60e94b2296.png
318,0275,ダーテング,0275,https://zukan.pokemon.co.jp/detail/0275,ダーテング,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4d1e271107226d8e3d4ca1450abfbd5a.png
319,0276,スバメ,0276,https://zukan.pokemon.co.jp/detail/0276,スバメ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7a484341d8e369f2c8a0c0d17f726a12.png
320,0277,オオスバメ,0277,https://zukan.pokemon.co.jp/detail/0277,オオスバメ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0743ddcc31c68648d0bdc14df5bb87d0.png
321,0278,キャモメ,0278,https://zukan.pokemon.co.jp/detail/0278,キャモメ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7256d2f98c398d1179bda719311e294c.png
322,0279,ペリッパー,0279,https://zukan.pokemon.co.jp/detail/0279,ペリッパー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/501ba881522ebe92512b805866a684f0.png
323,0280,ラルトス,0280,https://zukan.pokemon.co.jp/detail/0280,ラルトス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f00e1666ad65aab12d91070974372186.png
324,0281,キルリア,0281,https://zukan.pokemon.co.jp/detail/0281,キルリア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/33caf2e1782b36980b97d4b222e755e8.png
325,0282,サーナイト,0282,https://zukan.pokemon.co.jp/detail/0282,サーナイト,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6c7efb41cd801d82d3d11e1058ceb24e.png
326,0283,アメタマ,0283,https://zukan.pokemon.co.jp/detail/0283,アメタマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ea7913679101a177778e8630cd6f50cd.png
327,0284,アメモース,0284,https://zukan.pokemon.co.jp/detail/0284,アメモース,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b6a88515f2c37e842c277f04aca7d24e.png
328,0285,キノココ,0285,https://zukan.pokemon.co.jp/detail/0285,キノココ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ac2e86151cd70096ac5a29544e01f256.png
329,0286,キノガッサ,0286,https://zukan.pokemon.co.jp/detail/0286,キノガッサ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ac7db1a017bf08819e2856f320a30961.png
330,0287,ナマケロ,0287,https://zukan.pokemon.co.jp/detail/0287,ナマケロ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/99dded737d158d23dd89ba8130d2d83b.png
331,0288,ヤルキモノ,0288,https://zukan.pokemon.co.jp/detail/0288,ヤルキモノ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/be7758f49ac31c3d4a55c11dad3811ec.png
332,0289,ケッキング,0289,https://zukan.pokemon.co.jp/detail/0289,ケッキング,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8e552e5200437f222095864045663586.png
333,0290,ツチニン,0290,https://zukan.pokemon.co.jp/detail/0290,ツチニン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/99cdc9821d196469fb5bec833dfe529e.png
334,0291,テッカニン,0291,https://zukan.pokemon.co.jp/detail/0291,テッカニン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f22aa925e32697271a36320394837cb3.png
335,0292,ヌケニン,0292,https://zukan.pokemon.co.jp/detail/0292,ヌケニン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/12d853e9f2e5ad259284f1a8d6012733.png
336,0293,ゴニョニョ,0293,https://zukan.pokemon.co.jp/detail/0293,ゴニョニョ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ae920e8d18872860ad79208f98098c15.png
337,0294,ドゴーム,0294,https://zukan.pokemon.co.jp/detail/0294,ドゴーム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9834554d698191cd57c1875d264eddac.png
338,0295,バクオング,0295,https://zukan.pokemon.co.jp/detail/0295,バクオング,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/77ba3b17c8f49e0f2f8e913e7dee8756.png
339,0296,マクノシタ,0296,https://zukan.pokemon.co.jp/detail/0296,マクノシタ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5dc9aed344b5f9a126f9b6aef1c7fb02.png
340,0297,ハリテヤマ,0297,https://zukan.pokemon.co.jp/detail/0297,ハリテヤマ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a9165b7a1adda0e48d9688c961926f31.png
341,0298,ルリリ,0298,https://zukan.pokemon.co.jp/detail/0298,ルリリ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6f4b3f8eed4fdfbf39aafddf43f134de.png
342,0299,ノズパス,0299,https://zukan.pokemon.co.jp/detail/0299,ノズパス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/02d37ed5ab163de67893ffd28297cbf0.png
343,0300,エネコ,0300,https://zukan.pokemon.co.jp/detail/0300,エネコ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7af3ea9a6c8afd26ad0f11a69c93cedb.png
344,0301,エネコロロ,0301,https://zukan.pokemon.co.jp/detail/0301,エネコロロ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5bdb80fbd04555f167e631b7d563c2dc.png
345,0302,ヤミラミ,0302,https://zukan.pokemon.co.jp/detail/0302,ヤミラミ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/91ac57f56cd804d076fade5ba62a44db.png
346,0303,クチート,0303,https://zukan.pokemon.co.jp/detail/0303,クチート,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/bda30a0ec7e954ae0dc755001212b59c.png
347,0304,ココドラ,0304,https://zukan.pokemon.co.jp/detail/0304,ココドラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/23dda7eec3f9f7b0e32da4696d8753e8.png
348,0305,コドラ,0305,https://zukan.pokemon.co.jp/detail/0305,コドラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/fb2c73c50c1d5a5fcc734948c57c36d9.png
349,0306,ボスゴドラ,0306,https://zukan.pokemon.co.jp/detail/0306,ボスゴドラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/756a8aa85446e9113ffe20946c5d656b.png
350,0307,アサナン,0307,https://zukan.pokemon.co.jp/detail/0307,アサナン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5e0e24b8bc2860d8555c7e507085e564.png
351,0308,チャーレム,0308,https://zukan.pokemon.co.jp/detail/0308,チャーレム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/287f7ed2d3e920ee9269ccab34d624d0.png
352,0309,ラクライ,0309,https://zukan.pokemon.co.jp/detail/0309,ラクライ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/957de3e1ac5fcb007fa2bdece3320cc5.png
353,0310,ライボルト,0310,https://zukan.pokemon.co.jp/detail/0310,ライボルト,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7dd852ce7246252ec5f9334d981bc08f.png
354,0311,プラスル,0311,https://zukan.pokemon.co.jp/detail/0311,プラスル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/415a6836056e86abd6b25d067b6dbf64.png
355,0312,マイナン,0312,https://zukan.pokemon.co.jp/detail/0312,マイナン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4dbd7256575781ef5066eb63879969ca.png
356,0313,バルビート,0313,https://zukan.pokemon.co.jp/detail/0313,バルビート,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cb99687634649e20af93c20b4a894b32.png
357,0314,イルミーゼ,0314,https://zukan.pokemon.co.jp/detail/0314,イルミーゼ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b2ca9abf616343d2ad5b9cb14ae4e7bb.png
358,0315,ロゼリア,0315,https://zukan.pokemon.co.jp/detail/0315,ロゼリア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3de378e4aa35e881ae7598529acdd17a.png
359,0316,ゴクリン,0316,https://zukan.pokemon.co.jp/detail/0316,ゴクリン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a3193ec140b0a25b318612b35ccbf9df.png
360,0317,マルノーム,0317,https://zukan.pokemon.co.jp/detail/0317,マルノーム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c9605f7210034811e2b210518cedb258.png
361,0318,キバニア,0318,https://zukan.pokemon.co.jp/detail/0318,キバニア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ff40fea0e428c72139867da46100f64d.png
362,0319,サメハダー,0319,https://zukan.pokemon.co.jp/detail/0319,サメハダー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3cc544627a8c8099096da4aa6e6580e0.png
363,0320,ホエルコ,0320,https://zukan.pokemon.co.jp/detail/0320,ホエルコ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5b5071a213f576b8b199acb72d8f2abb.png
364,0321,ホエルオー,0321,https://zukan.pokemon.co.jp/detail/0321,ホエルオー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2dcd077001e90a6679350195afa6343c.png
365,0322,ドンメル,0322,https://zukan.pokemon.co.jp/detail/0322,ドンメル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d56b26cb6f7f5bc92447c5eccf3fdb2d.png
366,0323,バクーダ,0323,https://zukan.pokemon.co.jp/detail/0323,バクーダ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b8b2d2e362291e133b95de3a5c19851d.png
367,0324,コータス,0324,https://zukan.pokemon.co.jp/detail/0324,コータス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9a0015b09504757485cc9edf44a31b6c.png
368,0325,バネブー,0325,https://zukan.pokemon.co.jp/detail/0325,バネブー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/845e9fd91e89712aa34e372f4e7449da.png
369,0326,ブーピッグ,0326,https://zukan.pokemon.co.jp/detail/0326,ブーピッグ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/33325189dbe458828c61d7b7b9409ae3.png
370,0327,パッチール,0327,https://zukan.pokemon.co.jp/detail/0327,パッチール,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0ca246debe3088ebe33bedbd36c9b224.png
371,0328,ナックラー,0328,https://zukan.pokemon.co.jp/detail/0328,ナックラー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b4699a096459a0b31b9ed6f10575f698.png
372,0329,ビブラーバ,0329,https://zukan.pokemon.co.jp/detail/0329,ビブラーバ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2b524d26cc825da6b61ae03450ab144a.png
373,0330,フライゴン,0330,https://zukan.pokemon.co.jp/detail/0330,フライゴン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/defdf51d02b5490163a3ba281c1e9198.png
374,0331,サボネア,0331,https://zukan.pokemon.co.jp/detail/0331,サボネア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/df8e7744b9f5c94fda2a50c658407467.png
375,0332,ノクタス,0332,https://zukan.pokemon.co.jp/detail/0332,ノクタス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e3fc13e3b23e07cdaa808d8cab93b745.png
376,0333,チルット,0333,https://zukan.pokemon.co.jp/detail/0333,チルット,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/bfae711c612b5176d8e9a2a1b2b5c759.png
